지방우정청,총괄국명,우체국명, 주소(지번) , 주소(도로명) , 전화번호 
전북지방우정청,완주우체국,완주구이우체국,전라북도 완주군 구이면 두현리 540-1,전북 완주군 구이면 하학길 6 ,063)222-0002
전북지방우정청,완주우체국,전주과학산업단지우체국,전라북도 완주군 봉동읍 전주우편집중국내,전북 완주군 봉동읍 둔산3로 102,063)260-7890
전북지방우정청,완주우체국,완주소양우체국,전라북도 완주군 소양면 황운리 650,전북 완주군 소양면 소양로 232,063)243-8000
전북지방우정청,완주우체국,완주운주우체국,전라북도 완주군 운주면 장선리 509-7,전북 완주군 운주면 운주로 108,063)263-7000
전북지방우정청,완주우체국,완주용진우체국,전라북도 완주군 용진면 용흥리 854-7,전북 완주군 용진면 완주로 178,063)243-7000
전북지방우정청,완주우체국,완주화산우체국,전라북도 완주군 화산면 화평리 552-2,전북 완주군 화산면 화산로 830-18,063)263-5000
전북지방우정청,완주우체국,완주이서우체국,전라북도 완주군 이서면 상개리 560-6,전북 완주군 이서면 이서로 65,063)222-9000
전북지방우정청,완주우체국,완주상관우체국,전라북도 완주군 상관면 신리 660-2,전북 완주군 상관면 신리로 59,063)282-5000
전북지방우정청,완주우체국,완주동상우체국,전라북도 완주군 동상면 신월리 543-1,전북 완주군 동상면 동상로 1412,063)243-9002
전북지방우정청,완주우체국,완주비봉우체국,전라북도 완주군 비봉면 소농리 532,전북 완주군 비봉면 비봉소농길 27,063)262-6000
전북지방우정청,완주우체국,우석대학교우편취급국,전라북도 완주군 삼례읍 후정리 490 우석대학교내,전북 완주군 삼례읍 삼례로 443,063)291-8342
전북지방우정청,김제우체국,김제우체국,전라북도 김제시 요촌동 575,전북 김제시 중앙로 85,063)542-0005
전북지방우정청,김제우체국,김제금구우체국,전라북도 김제시 금구면 금구리 440,전북 김제시 금구면 봉두4길 49,063)546-5000
전북지방우정청,김제우체국,김제만경우체국,전라북도 김제시 만경읍 만경리 335-4,전북 김제시 만경읍 두내산로 48,063)542-5001
전북지방우정청,김제우체국,김제금산우체국,전라북도 김제시 금산면 원평리 22-5,전북 김제시 금산면 모악로 3,063)543-0001
전북지방우정청,김제우체국,김제죽산우체국,전라북도 김제시 죽산면 죽산리 600-43,전북 김제시 죽산면 해학로 20,063)547-0034
전북지방우정청,김제우체국,김제부량우체국,전라북도 김제시 부량면 대평리 21-28,전북 김제시 부량면 부량로 11,063)547-9000
전북지방우정청,김제우체국,김제백구우체국,전라북도 김제시 백구면 반월리 210-8,전북 김제시 백구면 번영로 386,063)542-2003
전북지방우정청,김제우체국,김제신풍동우체국,전라북도 김제시 신풍동 487-5,전북 김제시 중앙로 206,063)545-2501
전북지방우정청,김제우체국,김제봉남우체국,전라북도 김제시 봉남면 대송리 599-3,전북 김제시 봉남면 봉남로 429-1,063)543-8000
전북지방우정청,김제우체국,김제광활우체국,전라북도 김제시 광활면 옥포리 672-92,전북 김제시 광활면 광활11길 30-4,063)543-6000
전북지방우정청,김제우체국,김제청하우체국,전라북도 김제시 청하면 동지산리 1061-32,전북 김제시 청하면 만경로 1433,063)543-1001
전북지방우정청,김제우체국,김제진봉우체국,전라북도 김제시 진봉면 고사리 7-48,전북 김제시 진봉면 진봉로 488,063)543-3300
전북지방우정청,김제우체국,김제성덕우체국,전라북도 김제시 성덕면 남포리 251-6,전북 김제시 성덕면 지평선로 90,063)543-7000
전북지방우정청,김제우체국,김제백산우체국,전라북도 김제시 백산면 하정리 67-26,전북 김제시 백산면 학당길 6,063)542-7301
전북지방우정청,김제우체국,김제용지우체국,전라북도 김제시 용지면 구암리 375,전북 김제시 용지면 용지로 448,063)542-9300
전북지방우정청,김제우체국,김제월촌동우체국,전라북도 김제시 입석동 355-2,전북 김제시 벽골제로 802,063)542-7401
전북지방우정청,김제우체국,김제황산우체국,전라북도 김제시 황산면 봉월리 618-15,전북 김제시 황산면 용마로 64,063)547-1002
전북지방우정청,김제우체국,김제역전우편취급국,전라북도 김제시 신풍동 44-8,전북 김제시 중앙로 279,063)547-1338
전북지방우정청,김제우체국,김제공덕우편취급국,전라북도 김제시 공덕면 마현리 742-18,전라북도 김제시 공덕면 공덕로 238 (마현리),063-548-8787
전북지방우정청,남원우체국,남원우체국,전라북도 남원시 하정동 189-3,전북 남원시 광한북로 66,063)632-0004
전북지방우정청,남원우체국,남원주천출장소,전라북도 남원시 주천면 장안리 246-4,전북 남원시 주천면 외평2길 25,063)626-6931
전북지방우정청,남원우체국,남원운봉우체국,전라북도 남원시 운봉읍 서천리 233-24,전북 남원시 운봉읍 운성로 27,063)634-0001
전북지방우정청,남원우체국,남원금지우체국,전라북도 남원시 금지면 신월리 79-1,전북 남원시 금지면 택내길 12,063)631-7001
전북지방우정청,남원우체국,남원도통동우체국,전라북도 남원시 도통동 592-1,전북 남원시 춘향로 15,063)633-9002
전북지방우정청,남원우체국,남원산내우체국,전라북도 남원시 산내면 대정리 866-2,전북 남원시 산내면 천왕봉로 574,063)630-3231
전북지방우정청,남원우체국,남원대강우체국,전라북도 남원시 대강면 사석리 734-7,전북 남원시 대강면 섬진로 859-1,063)626-7001
전북지방우정청,남원우체국,남원인월우체국,전라북도 남원시 인월면 서무리 698-5,전북 남원시 인월면 인월장터로 29,063)636-2001
전북지방우정청,남원우체국,남원사매우체국,전라북도 남원시 사매면 오신리 602-1,전북 남원시 사매면 덕보리 99,063)634-8001
전북지방우정청,남원우체국,남원보절우체국,전라북도 남원시 보절면 신파리 901,전북 남원시 보절면 보산로927,063)634-4001
전북지방우정청,남원우체국,남원대산우체국,전라북도 남원시 대산면 운교리 632,전북 남원시 대산면 대사로 339,063)625-6551
전북지방우정청,남원우체국,남원수지우체국,전라북도 남원시 수지면 호곡리 643-1,전북 남원시 금지면 택내길 12,063)625-4241
전북지방우정청,남원우체국,남원송동우체국,전라북도 남원시 송동면 신평리 175,전북 남원시 송동면 송기안길 29-16,063)634-6001
전북지방우정청,남원우체국,남원산동우체국,전라북도 남원시 산동면 태평리 181-7,전북 남원시 산동면 요천리 2912,063)626-9001
전북지방우정청,남원우체국,남원주생우체국,전라북도 남원시 주생면 제천리 71-1,전북 남원시 금지면 택내길 12,063)631-8001
전북지방우정청,남원우체국,남원이백우체국,전라북도 남원시 이백면 과립리 522-1,전북 남원시 이백면 이백로 484,063)635-2771
전북지방우정청,남원우체국,남원아영우체국,전라북도 남원시 아영면 청계리 43-3,전북 남원시 금지면 택내길 12,063)626-5001
전북지방우정청,남원우체국,남원향교우편취급국,전라북도 남원시 향교동 1047-1,전북 남원시 충정로 128,063)633-1188
전북지방우정청,남원우체국,남원광한루우편취급국,전라북도 남원시 쌍교동 101-23,전북 남원시 향단로 29-2,063)625-6669
전북지방우정청,부안우체국,부안우체국,전라북도 부안군 부안읍 동중리 131-3,전북 부안군 부안읍 석정로 192,063)584-2800
전북지방우정청,부안우체국,부안줄포우체국,전라북도 부안군 줄포면 줄포 411-7,전북 부안군 줄포면 줄포중앙로 50-1,063)582-0001
전북지방우정청,부안우체국,부안변산우체국,전라북도 부안군 변산면 지서리 405-3,전북 부안군 변산면 지서로 77,063)582-8001
전북지방우정청,부안우체국,부안계화우체국,전라북도 부안군 계화면 창북리 447-8,전북 부안군 계화면 간재로 400,063)582-1001
전북지방우정청,부안우체국,부안백산우체국,전라북도 부안군 백산면 용계리 101-30,전북 부안군 백산면 백산로 139-12,063)582-2001
전북지방우정청,부안우체국,부안곰소우체국,전라북도 부안군 진서면 곰소리 559,전북 부안군 진서면 청자로 937-1,063)582-7001
전북지방우정청,부안우체국,부안하서우체국,전라북도 부안군 하서면 언독리 515-18,전북 부안군 하서면 신지길 1,063)582-4001
전북지방우정청,부안우체국,부안상서우체국,전라북도 부안군 상서면 가오리 510-7,전북 부안군 상서면 부안로 2004,063)582-5001
전북지방우정청,부안우체국,부안위도우체국,전라북도 부안군 위도면 진리 214,전북 부안군 위도면 파장금안길 259,063)583-3801
전북지방우정청,부안우체국,부안주산우체국,전라북도 부안군 주산면 돈계리 46-3,전북 부안군 주산면 선돌로 364,063)582-6001
전북지방우정청,부안우체국,부안동진우체국,전라북도 부안군 동진면 봉황리 353-3,전북 부안군 동진면 동진로 88,063)582-7801
전북지방우정청,부안우체국,부안보안우체국,전라북도 부안군 보안면 영전리 530-1,전북 부안군 보안면 부안로 1134,063)582-3001
전북지방우정청,부안우체국,부안행안우체국,전라북도 부안군 행안면 삼간리 343-1,전북 부안군 행안면 변산로 134,063)582-7901
전북지방우정청,부안우체국,부안서외우편취급국,전라북도 부안군 부안읍 서외리 58-1,전북 부안군 부안읍 번영로 94-1,063)584-2363
전북지방우정청,부안우체국,부안격포우편취급국,전라북도 부안군 변산면 격포리 347-163,전라북도 부안군 변산면 격포로 235 (격포리),635810003
전북지방우정청,무주우체국,무주우체국,전라북도 무주군 무주읍 읍내리 225-1,전북 무주군 무주읍 주계로 100,063)322-2800
전북지방우정청,무주우체국,무주안성우체국,전라북도 무주군 안성면 장기리 1332-1,전북 무주군 안성면 시장윗길 6,063)323-0001
전북지방우정청,무주우체국,무주무풍우체국,전라북도 무주군 무풍면 현내리 313-2,전북 무주군 무풍면 현내로 230,063)324-4400
전북지방우정청,무주우체국,무주설천우체국,전라북도 무주군 설천면 소천리 904-36,전북 무주군 설천면 무설로 1606,063)324-7001
전북지방우정청,무주우체국,무주적상우체국,전라북도 무주군 적상면 사천리 322-6,전북 무주군 적상면 적상산로 24,063)324-6001
전북지방우정청,무주우체국,무주부남우체국,전라북도 무주군 부남면 대소리 149-2,전북 무주군 부남면 대소길 24,063)322-0002
전북지방우정청,임실우체국,임실우체국,전라북도 임실군 임실읍 이도리 233-7,전북 임실군 임실읍 봉황8길 27,063)640-3730
전북지방우정청,임실우체국,임실오수우체국,전라북도 임실군 오수면 오수리 390-13,전북 임실군 오수면 삼일로 19,063)642-5001
전북지방우정청,임실우체국,임실관촌우체국,전라북도 임실군 관촌면 관촌리 354,전북 임실군 관촌면 사선로 33,063)642-0002
전북지방우정청,임실우체국,89군사우편출장소,전라북도 임실군 임실읍 대곡리 999-1,전북 임실군 임실읍 감천로 55-77,063)643-4720
전북지방우정청,임실우체국,임실강진우체국,전라북도 임실군 강진면 갈담리 358-1,전북 임실군 강진면 호국로 52,063)643-1001
